Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4860,2,DUPLEX,23/10/2017,2/11/2017,27/11/2017,Public Housing,202,10,25,35,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,4/08/2017,17/08/2017,29/08/2017,Public Housing,202,13,12,25,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,15/12/2017,16/01/2018,31/01/2018,Public Housing,202,32,15,47,CASSOWARY COAST,HILL
4860,1,SENIOR UNIT,10/11/2017,28/05/2018,12/06/2018,Public Housing,202,199,15,214,CASSOWARY COAST,HILL
4860,1,SENIOR UNIT,5/10/2017,16/10/2017,25/01/2018,Public Housing,202,11,101,112,CASSOWARY COAST,HILL
4860,1,SENIOR UNIT,12/07/2017,19/07/2017,25/07/2017,Public Housing,202,7,6,13,CASSOWARY COAST,HILL
4860,1,SENIOR UNIT,24/01/2018,7/02/2018,10/04/2018,Public Housing,202,14,62,76,CASSOWARY COAST,HILL
4860,1,SENIOR UNIT,30/04/2018,10/05/2018,4/06/2018,Public Housing,202,10,25,35,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,1/06/2017,13/06/2017,17/07/2017,Public Housing,202,12,34,46,CASSOWARY COAST,HILL
4860,1,APARTMENT,5/03/2018,15/03/2018,19/03/2018,Public Housing,202,10,4,14,CASSOWARY COAST,HILL
4860,2,CLUSTER HOUSING,6/06/2018,19/06/2018,25/06/2018,Public Housing,202,13,6,19,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,22/05/2018,5/06/2018,21/06/2018,Public Housing,202,14,16,30,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,22/05/2018,22/05/2018,22/05/2018,Public Housing,202,0,0,0,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,13/06/2018,13/06/2018,18/06/2018,Public Housing,202,0,5,5,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,23/03/2018,16/05/2018,30/05/2018,Aboriginal and Torres Strait Islander Housing,202,54,14,68,CASSOWARY COAST,HILL
4860,3,DETACHED HOUSE,8/05/2018,23/05/2018,29/05/2018,Aboriginal and Torres Strait Islander Housing,202,15,6,21,CASSOWARY COAST,HILL
4305,3,DETACHED HOUSE,19/04/2018,11/05/2018,14/05/2018,Public Housing,102,22,3,25,IPSWICH,IPSWICH WEST
4305,2,DETACHED HOUSE,16/10/2017,2/11/2017,6/11/2017,Public Housing,102,17,4,21,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,29/05/2018,18/06/2018,22/06/2018,Public Housing,102,20,4,24,IPSWICH,IPSWICH WEST
4305,2,DETACHED HOUSE,16/11/2017,29/11/2017,21/12/2017,Public Housing,102,13,22,35,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,20/12/2017,9/01/2018,19/01/2018,Public Housing,102,20,10,30,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,19/12/2017,11/01/2018,19/01/2018,Public Housing,102,23,8,31,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,16/02/2018,26/03/2018,6/04/2018,Public Housing,102,38,11,49,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,3/10/2017,12/10/2017,16/10/2017,Public Housing,102,9,4,13,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,6/10/2017,19/10/2017,19/10/2017,Public Housing,102,13,0,13,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,14/03/2018,26/03/2018,29/03/2018,Public Housing,102,12,3,15,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,8/12/2017,18/12/2017,8/01/2018,Public Housing,102,10,21,31,IPSWICH,IPSWICH WEST
4305,4,DETACHED HOUSE,24/04/2018,15/05/2018,16/05/2018,Public Housing,102,21,1,22,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,6/04/2018,30/04/2018,30/04/2018,Public Housing,102,24,0,24,IPSWICH,IPSWICH WEST
4305,4,DETACHED HOUSE,30/04/2018,7/06/2018,7/06/2018,Public Housing,102,38,0,38,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,22/05/2018,15/06/2018,18/06/2018,Public Housing,102,24,3,27,IPSWICH,IPSWICH WEST
4305,4,DETACHED HOUSE,30/01/2018,14/02/2018,15/02/2018,Public Housing,102,15,1,16,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,11/09/2017,4/10/2017,4/10/2017,Public Housing,102,23,0,23,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,23/01/2018,15/02/2018,19/02/2018,Public Housing,102,23,4,27,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,8/02/2018,8/03/2018,3/04/2018,Public Housing,102,28,26,54,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,4/04/2018,4/05/2018,4/05/2018,Public Housing,102,30,0,30,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,25/09/2017,4/10/2017,4/10/2017,Public Housing,102,9,0,9,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,17/07/2017,24/07/2017,24/07/2017,Public Housing,102,7,0,7,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,22/06/2017,11/07/2017,17/07/2017,Public Housing,102,19,6,25,IPSWICH,IPSWICH WEST
4305,4,DETACHED HOUSE,19/01/2018,8/02/2018,2/03/2018,Public Housing,102,20,22,42,IPSWICH,IPSWICH WEST
4305,2,ATTACHED HOUSING,12/02/2018,23/02/2018,12/03/2018,Public Housing,102,11,17,28,IPSWICH,IPSWICH WEST
4304,2,DUPLEX,6/04/2018,10/05/2018,17/05/2018,Public Housing,102,34,7,41,IPSWICH,BUNDAMBA
4305,3,DETACHED HOUSE,10/11/2017,23/11/2017,27/11/2017,Public Housing,102,13,4,17,IPSWICH,IPSWICH WEST
4304,1,SENIOR UNIT,11/01/2018,25/01/2018,6/02/2018,Public Housing,102,14,12,26,IPSWICH,BUNDAMBA
4304,1,SENIOR UNIT,19/07/2017,24/07/2017,17/08/2017,Public Housing,102,5,24,29,IPSWICH,BUNDAMBA
4304,1,SENIOR UNIT,25/10/2017,22/11/2017,14/12/2017,Public Housing,102,28,22,50,IPSWICH,BUNDAMBA
4305,3,DETACHED HOUSE,19/02/2018,7/03/2018,23/03/2018,Public Housing,102,16,16,32,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,22/05/2018,15/06/2018,15/06/2018,Public Housing,102,24,0,24,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,31/07/2017,11/08/2017,18/08/2017,Public Housing,102,11,7,18,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,27/11/2017,5/12/2017,8/01/2018,Public Housing,102,8,34,42,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,21/08/2017,6/09/2017,25/09/2017,Public Housing,102,16,19,35,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,11/04/2018,26/04/2018,2/05/2018,Public Housing,102,15,6,21,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,1/12/2017,22/12/2017,4/01/2018,Public Housing,102,21,13,34,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,6/02/2018,23/02/2018,23/02/2018,Public Housing,102,17,0,17,IPSWICH,IPSWICH WEST
4304,1,APARTMENT,9/10/2017,18/10/2017,1/12/2017,Public Housing,102,9,44,53,IPSWICH,BUNDAMBA
4304,1,APARTMENT,31/08/2017,11/09/2017,11/09/2017,Public Housing,102,11,0,11,IPSWICH,BUNDAMBA
4304,1,APARTMENT,2/01/2018,16/01/2018,1/02/2018,Public Housing,102,14,16,30,IPSWICH,BUNDAMBA
4304,1,SENIOR UNIT,12/07/2017,17/07/2017,24/08/2017,Public Housing,102,5,38,43,IPSWICH,BUNDAMBA
4304,1,SENIOR UNIT,25/09/2017,29/09/2017,12/10/2017,Public Housing,102,4,13,17,IPSWICH,BUNDAMBA
4305,3,DETACHED HOUSE,12/02/2018,16/02/2018,5/03/2018,Public Housing,102,4,17,21,IPSWICH,IPSWICH WEST
4304,3,ATTACHED HOUSING,22/09/2017,29/09/2017,11/10/2017,Public Housing,102,7,12,19,IPSWICH,BUNDAMBA
4304,2,ATTACHED HOUSING,15/05/2018,30/05/2018,5/06/2018,Public Housing,102,15,6,21,IPSWICH,BUNDAMBA
4305,1,SENIOR UNIT,26/02/2018,5/03/2018,23/03/2018,Public Housing,102,7,18,25,IPSWICH,IPSWICH WEST
4305,1,APARTMENT,20/03/2018,29/03/2018,4/05/2018,Public Housing,102,9,36,45,IPSWICH,IPSWICH WEST
4305,1,APARTMENT,2/08/2017,16/08/2017,22/09/2017,Public Housing,102,14,37,51,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,21/06/2017,4/07/2017,28/07/2017,Public Housing,102,13,24,37,IPSWICH,IPSWICH WEST
4305,1,SENIOR UNIT,21/06/2017,30/06/2017,12/07/2017,Public Housing,102,9,12,21,IPSWICH,IPSWICH WEST
4304,2,APARTMENT,27/10/2017,9/11/2017,21/11/2017,Public Housing,102,13,12,25,IPSWICH,BUNDAMBA
4305,1,SENIOR UNIT,1/11/2017,14/11/2017,16/11/2017,Public Housing,102,13,2,15,IPSWICH,IPSWICH WEST
4304,2,SENIOR UNIT,9/02/2018,23/02/2018,12/03/2018,Public Housing,102,14,17,31,IPSWICH,BUNDAMBA
4305,1,APARTMENT,10/01/2018,25/01/2018,27/04/2018,Public Housing,102,15,92,107,IPSWICH,IPSWICH WEST
4305,1,APARTMENT,24/11/2017,15/12/2017,2/01/2018,Public Housing,102,21,18,39,IPSWICH,IPSWICH WEST
4305,2,ATTACHED HOUSING,20/11/2017,4/12/2017,12/01/2018,Public Housing,102,14,39,53,IPSWICH,IPSWICH WEST
4305,2,ATTACHED HOUSING,28/05/2018,14/06/2018,15/06/2018,Public Housing,102,17,1,18,IPSWICH,IPSWICH WEST
4304,1,SENIOR UNIT,8/03/2018,23/03/2018,28/03/2018,Public Housing,102,15,5,20,IPSWICH,BUNDAMBA
4304,2,SENIOR UNIT,29/06/2017,13/07/2017,17/07/2017,Public Housing,102,14,4,18,IPSWICH,BUNDAMBA
4304,1,APARTMENT,1/08/2017,14/08/2017,14/08/2017,Public Housing,102,13,0,13,IPSWICH,BUNDAMBA
4304,1,APARTMENT,3/10/2017,6/10/2017,23/10/2017,Public Housing,102,3,17,20,IPSWICH,BUNDAMBA
4304,1,APARTMENT,25/09/2017,25/09/2017,25/09/2017,Public Housing,102,0,0,0,IPSWICH,BUNDAMBA
4305,4,DETACHED HOUSE,11/12/2017,21/12/2017,6/02/2018,Aboriginal and Torres Strait Islander Housing,102,10,47,57,IPSWICH,IPSWICH WEST
4305,3,DETACHED HOUSE,19/06/2017,30/06/2017,7/07/2017,Aboriginal and Torres Strait Islander Housing,102,11,7,18,IPSWICH,IPSWICH WEST
4304,2,SENIOR UNIT,5/12/2017,12/12/2017,19/12/2017,Public Housing,102,7,7,14,IPSWICH,BUNDAMBA
4304,2,SENIOR UNIT,1/11/2017,15/11/2017,28/11/2017,Public Housing,102,14,13,27,IPSWICH,BUNDAMBA
4304,2,SENIOR UNIT,1/09/2017,13/09/2017,14/09/2017,Public Housing,102,12,1,13,IPSWICH,BUNDAMBA
4825,3,DETACHED HOUSE,9/06/2017,22/06/2017,4/07/2017,Public Housing,209,13,12,25,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,28/03/2018,15/05/2018,23/05/2018,Public Housing,209,48,8,56,MOUNT ISA,TRAEGER
4825,2,DUPLEX,21/06/2017,5/07/2017,19/07/2017,Public Housing,209,14,14,28,MOUNT ISA,TRAEGER
4825,2,DUPLEX,30/04/2018,15/05/2018,30/05/2018,Public Housing,209,15,15,30,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,13/12/2017,17/01/2018,22/02/2018,Public Housing,209,35,36,71,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,27/05/2016,1/09/2017,21/09/2017,Public Housing,209,462,20,482,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,4/08/2017,15/08/2017,13/10/2017,Public Housing,209,11,59,70,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,15/08/2017,28/08/2017,16/10/2017,Public Housing,209,13,49,62,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,18/07/2017,2/08/2017,2/08/2017,Public Housing,209,15,0,15,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,26/09/2017,26/09/2017,26/09/2017,Public Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,4/09/2017,12/09/2017,21/12/2017,Public Housing,209,8,100,108,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,15/08/2017,31/08/2017,17/10/2017,Public Housing,209,16,47,63,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,19/01/2018,1/02/2018,6/02/2018,Public Housing,209,13,5,18,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,5/02/2018,8/03/2018,14/03/2018,Public Housing,209,31,6,37,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,4/10/2017,20/10/2017,21/11/2017,Public Housing,209,16,32,48,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/09/2016,7/09/2017,17/10/2017,Public Housing,209,370,40,410,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,28/02/2018,28/02/2018,28/02/2018,Public Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,16/05/2018,23/05/2018,8/06/2018,Public Housing,209,7,16,23,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/11/2016,19/12/2017,20/12/2017,Public Housing,209,412,1,413,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,25/05/2018,6/06/2018,28/06/2018,Public Housing,209,12,22,34,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,28/03/2018,6/04/2018,12/04/2018,Public Housing,209,9,6,15,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,18/01/2018,29/01/2018,14/03/2018,Public Housing,209,11,44,55,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,21/02/2018,7/03/2018,15/03/2018,Public Housing,209,14,8,22,MOUNT ISA,TRAEGER
4825,2,DUPLEX,30/08/2017,11/09/2017,14/11/2017,Public Housing,209,12,64,76,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,7/03/2018,7/03/2018,7/03/2018,Public Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,21/12/2017,1/02/2018,1/03/2018,Public Housing,209,42,28,70,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,12/09/2017,27/09/2017,23/11/2017,Public Housing,209,15,57,72,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,26/10/2017,7/11/2017,30/11/2017,Public Housing,209,12,23,35,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/08/2017,21/08/2017,26/09/2017,Public Housing,209,19,36,55,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,8/02/2018,27/02/2018,5/04/2018,Public Housing,209,19,37,56,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,19/02/2018,19/02/2018,19/02/2018,Public Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,19/02/2018,16/03/2018,2/05/2018,Public Housing,209,25,47,72,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,3/11/2017,28/11/2017,22/05/2018,Public Housing,209,25,175,200,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,19/03/2018,5/04/2018,21/05/2018,Public Housing,209,17,46,63,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,14/12/2017,23/01/2018,12/04/2018,Public Housing,209,40,79,119,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,1/11/2017,6/11/2017,6/11/2017,Public Housing,209,5,0,5,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,28/08/2017,11/09/2017,30/11/2017,Public Housing,209,14,80,94,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,15/06/2017,30/06/2017,13/07/2017,Public Housing,209,15,13,28,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,12/03/2018,4/04/2018,29/06/2018,Public Housing,209,23,86,109,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,26/10/2017,6/11/2017,30/11/2017,Public Housing,209,11,24,35,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,15/05/2018,25/05/2018,14/06/2018,Public Housing,209,10,20,30,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,1/11/2017,24/11/2017,24/11/2017,Public Housing,209,23,0,23,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,31/07/2017,15/08/2017,28/09/2017,Public Housing,209,15,44,59,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,26/07/2017,29/08/2017,5/09/2017,Public Housing,209,34,7,41,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,1/11/2017,28/11/2017,9/03/2018,Public Housing,209,27,101,128,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,20/12/2017,26/02/2018,2/03/2018,Public Housing,209,68,4,72,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,1/11/2017,15/11/2017,15/11/2017,Public Housing,209,14,0,14,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,6/09/2017,21/09/2017,30/11/2017,Public Housing,209,15,70,85,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,28/08/2017,21/09/2017,3/11/2017,Public Housing,209,24,43,67,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,20/12/2017,17/01/2018,27/04/2018,Public Housing,209,28,100,128,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,8/08/2017,15/09/2017,8/11/2017,Public Housing,209,38,54,92,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,21/02/2018,7/03/2018,15/03/2018,Public Housing,209,14,8,22,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,24/10/2017,27/11/2017,30/11/2017,Public Housing,209,34,3,37,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,25/10/2017,1/12/2017,29/03/2018,Public Housing,209,37,118,155,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,10/10/2017,10/10/2017,10/10/2017,Public Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,10/10/2017,18/12/2017,13/06/2018,Public Housing,209,69,177,246,MOUNT ISA,TRAEGER
4825,2,DUPLEX,1/11/2017,27/11/2017,9/03/2018,Public Housing,209,26,102,128,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,15/02/2018,21/03/2018,15/06/2018,Public Housing,209,34,86,120,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,22/03/2018,5/04/2018,24/05/2018,Public Housing,209,14,49,63,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,31/07/2017,14/08/2017,22/08/2017,Public Housing,209,14,8,22,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,1/11/2017,10/11/2017,10/11/2017,Public Housing,209,9,0,9,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,22/01/2018,5/02/2018,23/04/2018,Public Housing,209,14,77,91,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,3/08/2017,21/08/2017,23/10/2017,Public Housing,209,18,63,81,MOUNT ISA,TRAEGER
4825,2,DUPLEX,6/12/2017,20/12/2017,13/02/2018,Public Housing,209,14,55,69,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/02/2018,19/02/2018,14/03/2018,Public Housing,209,17,23,40,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/08/2017,16/08/2017,1/09/2017,Public Housing,209,14,16,30,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,8/11/2017,27/11/2017,29/06/2018,Public Housing,209,19,214,233,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,22/01/2018,23/02/2018,20/03/2018,Public Housing,209,32,25,57,MOUNT ISA,TRAEGER
4825,2,DUPLEX,20/11/2017,13/12/2017,18/05/2018,Public Housing,209,23,156,179,MOUNT ISA,TRAEGER
4825,2,DUPLEX,5/10/2017,23/10/2017,23/10/2017,Public Housing,209,18,0,18,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,24/08/2017,5/09/2017,13/09/2017,Public Housing,209,12,8,20,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,25/05/2017,25/05/2017,20/07/2017,Public Housing,209,0,56,56,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,29/06/2017,11/07/2017,21/07/2017,Public Housing,209,12,10,22,MOUNT ISA,TRAEGER
4825,3,ATTACHED HOUSING,23/10/2017,13/11/2017,25/01/2018,Public Housing,209,21,73,94,MOUNT ISA,TRAEGER
4825,1,APARTMENT,1/08/2017,21/08/2017,4/12/2017,Public Housing,209,20,105,125,MOUNT ISA,TRAEGER
4825,2,DUPLEX,3/10/2017,18/10/2017,18/10/2017,Public Housing,209,15,0,15,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,19/12/2017,8/01/2018,8/02/2018,Public Housing,209,20,31,51,MOUNT ISA,TRAEGER
4825,2,CLUSTER HOUSING,6/10/2017,26/10/2017,15/01/2018,Public Housing,209,20,81,101,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,27/10/2017,14/11/2017,24/11/2017,Public Housing,209,18,10,28,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,20/09/2017,26/09/2017,15/11/2017,Public Housing,209,6,50,56,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,25/10/2017,6/11/2017,14/03/2018,Public Housing,209,12,128,140,MOUNT ISA,TRAEGER
4825,1,APARTMENT,25/08/2017,7/09/2017,29/09/2017,Public Housing,209,13,22,35,MOUNT ISA,TRAEGER
4825,2,DUPLEX,6/11/2017,23/11/2017,8/02/2018,Public Housing,209,17,77,94,MOUNT ISA,TRAEGER
4825,2,DUPLEX,15/08/2017,21/08/2017,1/09/2017,Public Housing,209,6,11,17,MOUNT ISA,TRAEGER
4825,2,DUPLEX,7/06/2017,21/06/2017,26/07/2017,Public Housing,209,14,35,49,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,15/11/2017,29/11/2017,31/01/2018,Public Housing,209,14,63,77,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,31/07/2017,16/08/2017,18/08/2017,Public Housing,209,16,2,18,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,14/03/2018,22/03/2018,27/03/2018,Public Housing,209,8,5,13,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,18/10/2017,27/10/2017,10/11/2017,Public Housing,209,9,14,23,MOUNT ISA,TRAEGER
4825,1,APARTMENT,1/03/2018,23/03/2018,28/03/2018,Public Housing,209,22,5,27,MOUNT ISA,TRAEGER
4825,2,CLUSTER HOUSING,20/10/2017,1/11/2017,29/11/2017,Public Housing,209,12,28,40,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,19/10/2017,1/11/2017,14/11/2017,Public Housing,209,13,13,26,MOUNT ISA,TRAEGER
4825,1,SENIOR UNIT,22/09/2017,29/09/2017,11/10/2017,Public Housing,209,7,12,19,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,2/02/2018,6/03/2018,15/03/2018,Public Housing,209,32,9,41,MOUNT ISA,TRAEGER
4825,2,ATTACHED HOUSING,31/01/2018,6/03/2018,19/03/2018,Public Housing,209,34,13,47,MOUNT ISA,TRAEGER
4825,2,SENIOR UNIT,3/10/2017,10/10/2017,17/10/2017,Public Housing,209,7,7,14,MOUNT ISA,TRAEGER
4825,2,DUAL OCCUPANCY,1/11/2017,18/01/2018,16/02/2018,Aboriginal and Torres Strait Islander Housing,209,78,29,107,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,18/10/2017,18/10/2017,18/10/2017,Aboriginal and Torres Strait Islander Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,7/06/2018,21/06/2018,29/06/2018,Aboriginal and Torres Strait Islander Housing,209,14,8,22,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,2/11/2017,29/11/2017,4/12/2017,Aboriginal and Torres Strait Islander Housing,209,27,5,32,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,27/09/2017,10/10/2017,9/01/2018,Aboriginal and Torres Strait Islander Housing,209,13,91,104,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,31/01/2018,19/03/2018,28/03/2018,Aboriginal and Torres Strait Islander Housing,209,47,9,56,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,16/02/2018,21/03/2018,26/03/2018,Aboriginal and Torres Strait Islander Housing,209,33,5,38,MOUNT ISA,TRAEGER
4825,2,DETACHED HOUSE,9/03/2018,4/04/2018,18/04/2018,Aboriginal and Torres Strait Islander Housing,209,26,14,40,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,8/05/2018,22/05/2018,27/06/2018,Public Housing,209,14,36,50,MOUNT ISA,TRAEGER
4825,2,APARTMENT,15/08/2017,23/08/2017,17/10/2017,Aboriginal and Torres Strait Islander Housing,209,8,55,63,MOUNT ISA,TRAEGER
4825,2,APARTMENT,23/01/2018,1/02/2018,26/02/2018,Aboriginal and Torres Strait Islander Housing,209,9,25,34,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,3/08/2017,3/08/2017,3/08/2017,Aboriginal and Torres Strait Islander Housing,209,0,0,0,MOUNT ISA,TRAEGER
4825,2,DUPLEX,30/06/2017,14/07/2017,9/08/2017,Aboriginal and Torres Strait Islander Housing,209,14,26,40,MOUNT ISA,TRAEGER
4825,2,DUPLEX,22/11/2017,5/12/2017,15/03/2018,Aboriginal and Torres Strait Islander Housing,209,13,100,113,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,4/01/2018,21/02/2018,23/02/2018,Aboriginal and Torres Strait Islander Housing,209,48,2,50,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,5/06/2018,25/06/2018,29/06/2018,Aboriginal and Torres Strait Islander Housing,209,20,4,24,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,28/02/2018,16/03/2018,27/04/2018,Aboriginal and Torres Strait Islander Housing,209,16,42,58,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,23/11/2017,21/12/2017,25/01/2018,Aboriginal and Torres Strait Islander Housing,209,28,35,63,MOUNT ISA,TRAEGER
4825,3,DETACHED HOUSE,26/02/2018,7/03/2018,9/03/2018,Aboriginal and Torres Strait Islander Housing,209,9,2,11,MOUNT ISA,TRAEGER
4825,2,DUAL OCCUPANCY,1/03/2018,21/03/2018,18/05/2018,Aboriginal and Torres Strait Islander Housing,209,20,58,78,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,28/02/2018,21/03/2018,27/03/2018,Aboriginal and Torres Strait Islander Housing,209,21,6,27,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,11/12/2017,23/01/2018,29/01/2018,Aboriginal and Torres Strait Islander Housing,209,43,6,49,MOUNT ISA,TRAEGER
4825,4,DETACHED HOUSE,12/01/2018,2/02/2018,23/02/2018,Aboriginal and Torres Strait Islander Housing,209,21,21,42,MOUNT ISA,TRAEGER
