Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4032,2,ATTACHED HOUSING,5/12/2018,6/12/2018,10/12/2018,Public Housing,105,1,4,5,BRISBANE,STAFFORD
4053,2,APARTMENT,8/08/2018,5/09/2018,2/10/2018,Public Housing,105,28,27,55,BRISBANE,EVERTON
4051,2,APARTMENT,9/01/2019,22/01/2019,25/01/2019,Public Housing,108,13,3,16,BRISBANE,STAFFORD
4051,2,APARTMENT,24/12/2018,23/01/2019,5/02/2019,Public Housing,108,30,13,43,BRISBANE,EVERTON
4032,2,APARTMENT,15/04/2019,3/05/2019,22/05/2019,Public Housing,105,18,19,37,BRISBANE,STAFFORD
4018,2,DETACHED HOUSE,25/02/2019,13/03/2019,29/03/2019,Public Housing,105,16,16,32,BRISBANE,SANDGATE
4115,4,DETACHED HOUSE,14/02/2019,8/03/2019,22/03/2019,Public Housing,104,22,14,36,BRISBANE,ALGESTER
4115,3,DETACHED HOUSE,13/02/2019,20/02/2019,1/03/2019,Public Housing,104,7,9,16,BRISBANE,ALGESTER
4078,4,DETACHED HOUSE,14/02/2019,4/03/2019,27/03/2019,Public Housing,104,18,23,41,BRISBANE,INALA
4116,4,DETACHED HOUSE,14/02/2019,8/03/2019,25/03/2019,Public Housing,104,22,17,39,BRISBANE,STRETTON
4078,4,DETACHED HOUSE,14/02/2019,8/03/2019,19/03/2019,Public Housing,104,22,11,33,BRISBANE,INALA
4078,3,DETACHED HOUSE,14/02/2019,8/03/2019,14/03/2019,Public Housing,104,22,6,28,BRISBANE,INALA
4116,4,DETACHED HOUSE,14/02/2019,20/02/2019,21/02/2019,Public Housing,104,6,1,7,BRISBANE,ALGESTER
4116,4,DETACHED HOUSE,14/02/2019,4/03/2019,6/03/2019,Public Housing,104,18,2,20,BRISBANE,STRETTON
4116,3,DETACHED HOUSE,14/02/2019,28/02/2019,28/02/2019,Public Housing,104,14,0,14,BRISBANE,ALGESTER
4116,4,DETACHED HOUSE,14/02/2019,8/03/2019,20/03/2019,Public Housing,104,22,12,34,BRISBANE,STRETTON
4116,4,DETACHED HOUSE,7/03/2019,8/03/2019,15/03/2019,Public Housing,104,1,7,8,BRISBANE,STRETTON
4116,4,DETACHED HOUSE,14/02/2019,4/03/2019,7/03/2019,Public Housing,104,18,3,21,BRISBANE,STRETTON
4116,4,DETACHED HOUSE,14/02/2019,20/02/2019,21/02/2019,Public Housing,104,6,1,7,BRISBANE,STRETTON
4116,3,DETACHED HOUSE,14/02/2019,1/03/2019,1/03/2019,Public Housing,104,15,0,15,BRISBANE,STRETTON
4101,1,SENIOR UNIT,23/01/2019,7/02/2019,8/02/2019,Aboriginal and Torres Strait Islander Housing,108,15,1,16,BRISBANE,SOUTH BRISBANE
4861,3,DETACHED HOUSE,28/09/2018,16/10/2018,26/10/2018,Public Housing,202,18,10,28,CAIRNS,HILL
4861,3,DETACHED HOUSE,21/03/2019,3/04/2019,24/04/2019,Public Housing,202,13,21,34,CAIRNS,HILL
4861,3,DETACHED HOUSE,5/02/2019,15/02/2019,25/02/2019,Public Housing,202,10,10,20,CAIRNS,HILL
4725,3,DETACHED HOUSE,25/03/2019,8/05/2019,21/06/2019,Public Housing,211,44,44,88,BARCALDINE,GREGORY
4725,2,DETACHED HOUSE,20/03/2018,28/06/2018,31/01/2019,Public Housing,211,100,217,317,BARCALDINE,GREGORY
4725,2,DETACHED HOUSE,20/11/2018,7/12/2018,29/01/2019,Public Housing,211,17,53,70,BARCALDINE,GREGORY
4725,1,SENIOR UNIT,20/11/2018,4/01/2019,9/01/2019,Public Housing,211,45,5,50,BARCALDINE,GREGORY
4304,3,DETACHED HOUSE,26/09/2018,25/10/2018,25/10/2018,Public Housing,102,29,0,29,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,11/02/2019,21/02/2019,19/03/2019,Public Housing,102,10,26,36,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,25/10/2018,14/11/2018,26/11/2018,Public Housing,102,20,12,32,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,14/11/2018,21/11/2018,29/11/2018,Public Housing,102,7,8,15,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,29/03/2019,9/04/2019,16/04/2019,Public Housing,102,11,7,18,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,29/10/2018,20/11/2018,26/11/2018,Public Housing,102,22,6,28,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,5/04/2019,1/05/2019,21/06/2019,Public Housing,102,26,51,77,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,19/11/2018,7/12/2018,21/12/2018,Public Housing,102,18,14,32,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,23/07/2018,1/08/2018,20/08/2018,Public Housing,102,9,19,28,IPSWICH,BUNDAMBA
4304,2,DUPLEX,9/10/2018,25/10/2018,23/01/2019,Public Housing,102,16,90,106,IPSWICH,BUNDAMBA
4304,3,DETACHED HOUSE,3/10/2018,30/10/2018,6/12/2018,Aboriginal and Torres Strait Islander Housing,102,27,37,64,IPSWICH,BUNDAMBA
4304,4,DETACHED HOUSE,13/11/2018,14/12/2018,17/12/2018,Public Housing,102,31,3,34,IPSWICH,BUNDAMBA
4670,1,SENIOR UNIT,20/05/2019,24/05/2019,3/06/2019,Public Housing,208,4,10,14,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,26/03/2019,3/04/2019,5/04/2019,Public Housing,208,8,2,10,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,18/02/2019,28/02/2019,1/03/2019,Public Housing,208,10,1,11,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,17/10/2018,26/10/2018,29/10/2018,Public Housing,208,9,3,12,BUNDABERG,BUNDABERG
4670,2,DUPLEX,7/08/2018,17/08/2018,4/09/2018,Public Housing,208,10,18,28,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,11/02/2019,25/02/2019,26/02/2019,Aboriginal and Torres Strait Islander Housing,208,14,1,15,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,26/10/2018,5/11/2018,6/11/2018,Public Housing,208,10,1,11,BUNDABERG,BUNDABERG
4670,2,DUPLEX,29/04/2019,8/05/2019,9/05/2019,Public Housing,208,9,1,10,BUNDABERG,BUNDABERG
4670,2,DUPLEX,25/02/2019,26/02/2019,26/02/2019,Public Housing,208,1,0,1,BUNDABERG,BUNDABERG
4670,2,DUPLEX,27/02/2019,8/03/2019,14/03/2019,Public Housing,208,9,6,15,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,1/04/2019,8/04/2019,12/04/2019,Public Housing,208,7,4,11,BUNDABERG,BUNDABERG
4670,1,APARTMENT,10/01/2019,18/01/2019,21/01/2019,Public Housing,208,8,3,11,BUNDABERG,BUNDABERG
4670,1,APARTMENT,2/05/2019,8/05/2019,10/05/2019,Public Housing,208,6,2,8,BUNDABERG,BUNDABERG
4670,2,DETACHED HOUSE,14/06/2018,26/06/2018,6/07/2018,Public Housing,208,12,10,22,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,15/02/2019,1/03/2019,6/03/2019,Public Housing,208,14,5,19,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,23/08/2018,31/08/2018,12/09/2018,Public Housing,208,8,12,20,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,18/06/2019,24/06/2019,24/06/2019,Public Housing,208,6,0,6,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,14/05/2019,22/05/2019,22/05/2019,Public Housing,208,8,0,8,BUNDABERG,BUNDABERG
4670,2,DUPLEX,1/02/2019,12/02/2019,13/02/2019,Public Housing,208,11,1,12,BUNDABERG,BUNDABERG
4670,2,DUPLEX,9/04/2019,11/04/2019,12/04/2019,Public Housing,208,2,1,3,BUNDABERG,BUNDABERG
4670,4,DETACHED HOUSE,7/02/2019,15/02/2019,21/02/2019,Public Housing,208,8,6,14,BUNDABERG,BUNDABERG
4670,2,DUPLEX,11/03/2019,17/04/2019,23/04/2019,Public Housing,208,37,6,43,BUNDABERG,BUNDABERG
4670,2,DUPLEX,29/05/2019,6/06/2019,7/06/2019,Public Housing,208,8,1,9,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,12/03/2019,21/03/2019,26/03/2019,Public Housing,208,9,5,14,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,1/02/2019,6/02/2019,19/02/2019,Public Housing,208,5,13,18,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,15/10/2018,19/10/2018,22/10/2018,Public Housing,208,4,3,7,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,2/01/2019,11/01/2019,14/01/2019,Public Housing,208,9,3,12,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,29/11/2018,7/12/2018,7/12/2018,Public Housing,208,8,0,8,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,5/03/2019,12/03/2019,15/03/2019,Public Housing,208,7,3,10,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,3/12/2018,7/12/2018,13/12/2018,Public Housing,208,4,6,10,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,4/02/2019,11/02/2019,11/02/2019,Public Housing,208,7,0,7,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,15/04/2019,26/04/2019,26/04/2019,Public Housing,208,11,0,11,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,17/06/2019,24/06/2019,25/06/2019,Public Housing,208,7,1,8,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,21/12/2018,7/01/2019,8/01/2019,Public Housing,208,17,1,18,BUNDABERG,BUNDABERG
4670,2,DUPLEX,24/07/2018,2/08/2018,20/08/2018,Public Housing,208,9,18,27,BUNDABERG,BUNDABERG
4670,2,DUPLEX,25/06/2019,28/06/2019,28/06/2019,Public Housing,208,3,0,3,BUNDABERG,BUNDABERG
4670,5,DETACHED HOUSE,13/11/2018,26/11/2018,26/11/2018,Public Housing,208,13,0,13,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,6/03/2019,1/04/2019,4/04/2019,Public Housing,208,26,3,29,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,24/07/2018,2/08/2018,8/08/2018,Public Housing,208,9,6,15,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,23/07/2018,24/07/2018,24/07/2018,Public Housing,208,1,0,1,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,22/10/2018,5/11/2018,5/11/2018,Public Housing,208,14,0,14,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,28/06/2018,4/07/2018,10/07/2018,Public Housing,208,6,6,12,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,29/08/2018,6/09/2018,19/09/2018,Public Housing,208,8,13,21,BUNDABERG,BUNDABERG
4670,2,CLUSTER HOUSING,28/08/2018,6/09/2018,10/09/2018,Public Housing,208,9,4,13,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,15/11/2018,22/11/2018,23/11/2018,Public Housing,208,7,1,8,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,18/04/2019,10/05/2019,14/05/2019,Public Housing,208,22,4,26,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,29/10/2018,7/11/2018,9/11/2018,Public Housing,208,9,2,11,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,27/05/2019,5/06/2019,5/06/2019,Public Housing,208,9,0,9,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,25/02/2019,6/03/2019,15/03/2019,Public Housing,208,9,9,18,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,27/02/2019,6/03/2019,12/03/2019,Public Housing,208,7,6,13,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,31/07/2018,8/08/2018,29/08/2018,Public Housing,208,8,21,29,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,21/11/2018,4/12/2018,11/12/2018,Public Housing,208,13,7,20,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,15/03/2019,26/03/2019,27/03/2019,Public Housing,208,11,1,12,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,9/01/2019,17/01/2019,18/01/2019,Public Housing,208,8,1,9,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,5/03/2019,14/03/2019,22/03/2019,Public Housing,208,9,8,17,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,24/01/2019,31/01/2019,1/02/2019,Public Housing,208,7,1,8,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,26/11/2018,5/12/2018,6/12/2018,Public Housing,208,9,1,10,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,18/04/2019,24/04/2019,29/04/2019,Public Housing,208,6,5,11,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,4/02/2019,7/02/2019,18/02/2019,Public Housing,208,3,11,14,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,29/04/2019,7/05/2019,10/05/2019,Public Housing,208,8,3,11,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,24/09/2018,8/10/2018,8/10/2018,Public Housing,208,14,0,14,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,28/03/2019,29/03/2019,29/03/2019,Public Housing,208,1,0,1,BUNDABERG,BUNDABERG
4670,3,ATTACHED HOUSING,11/03/2019,20/03/2019,25/03/2019,Public Housing,208,9,5,14,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,11/09/2018,19/09/2018,19/09/2018,Public Housing,208,8,0,8,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,19/09/2018,28/09/2018,3/10/2018,Public Housing,208,9,5,14,BUNDABERG,BUNDABERG
4670,1,APARTMENT,20/02/2019,17/04/2019,18/04/2019,Public Housing,208,56,1,57,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,22/03/2019,25/03/2019,25/03/2019,Public Housing,208,3,0,3,BUNDABERG,BURNETT
4670,5,DETACHED HOUSE,13/06/2018,11/07/2018,18/07/2018,Public Housing,208,28,7,35,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,10/08/2018,17/08/2018,3/09/2018,Public Housing,208,7,17,24,BUNDABERG,BUNDABERG
4670,2,ATTACHED HOUSING,14/01/2019,22/01/2019,25/01/2019,Public Housing,208,8,3,11,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,20/03/2019,26/03/2019,28/03/2019,Public Housing,208,6,2,8,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,6/03/2019,14/03/2019,19/03/2019,Public Housing,208,8,5,13,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,27/05/2019,4/06/2019,6/06/2019,Public Housing,208,8,2,10,BUNDABERG,BUNDABERG
4670,4,DETACHED HOUSE,16/08/2018,17/08/2018,21/08/2018,Public Housing,208,1,4,5,BUNDABERG,BURNETT
4670,1,SENIOR UNIT,5/11/2018,13/11/2018,16/11/2018,Public Housing,208,8,3,11,BUNDABERG,BUNDABERG
4670,1,SENIOR UNIT,21/01/2019,24/01/2019,29/01/2019,Public Housing,208,3,5,8,BUNDABERG,BUNDABERG
4670,2,CLUSTER HOUSING,10/09/2018,20/09/2018,25/09/2018,Public Housing,208,10,5,15,BUNDABERG,BUNDABERG
4670,2,DETACHED HOUSE,15/01/2019,22/01/2019,31/01/2019,Public Housing,208,7,9,16,BUNDABERG,BUNDABERG
4670,2,APARTMENT,15/06/2018,29/06/2018,23/07/2018,Public Housing,208,14,24,38,BUNDABERG,BUNDABERG
4670,2,CLUSTER HOUSING,17/09/2018,28/09/2018,2/10/2018,Public Housing,208,11,4,15,BUNDABERG,BUNDABERG
4670,2,CLUSTER HOUSING,15/02/2019,21/02/2019,25/02/2019,Public Housing,208,6,4,10,BUNDABERG,BUNDABERG
4670,2,APARTMENT,5/07/2018,13/07/2018,19/07/2018,Public Housing,208,8,6,14,BUNDABERG,BUNDABERG
4670,2,APARTMENT,14/11/2018,30/11/2018,4/12/2018,Public Housing,208,16,4,20,BUNDABERG,BUNDABERG
4670,2,APARTMENT,14/06/2018,20/06/2018,6/07/2018,Public Housing,208,6,16,22,BUNDABERG,BUNDABERG
4670,2,APARTMENT,27/07/2018,6/08/2018,24/08/2018,Public Housing,208,10,18,28,BUNDABERG,BUNDABERG
4670,2,APARTMENT,27/03/2019,3/04/2019,4/04/2019,Public Housing,208,7,1,8,BUNDABERG,BUNDABERG
4670,1,APARTMENT,10/01/2019,18/01/2019,21/01/2019,Public Housing,208,8,3,11,BUNDABERG,BUNDABERG
4670,1,APARTMENT,9/10/2018,16/10/2018,17/10/2018,Public Housing,208,7,1,8,BUNDABERG,BUNDABERG
4670,2,CLUSTER HOUSING,4/06/2019,20/06/2019,25/06/2019,Public Housing,208,16,5,21,BUNDABERG,BUNDABERG
4670,2,DUAL OCCUPANCY,11/06/2018,20/06/2018,4/07/2018,Aboriginal and Torres Strait Islander Housing,208,9,14,23,BUNDABERG,BUNDABERG
4670,2,DUPLEX,25/02/2019,18/03/2019,19/03/2019,Public Housing,208,21,1,22,BUNDABERG,BUNDABERG
4670,2,DUPLEX,29/10/2018,13/11/2018,14/11/2018,Public Housing,208,15,1,16,BUNDABERG,BUNDABERG
4670,2,DUPLEX,28/09/2018,9/10/2018,9/10/2018,Public Housing,208,11,0,11,BUNDABERG,BUNDABERG
4670,2,DUPLEX,26/06/2018,16/07/2018,16/07/2018,Public Housing,208,20,0,20,BUNDABERG,BUNDABERG
4670,2,DUPLEX,12/04/2019,15/04/2019,15/04/2019,Public Housing,208,3,0,3,BUNDABERG,BUNDABERG
4670,2,DUPLEX,2/04/2019,5/04/2019,10/04/2019,Public Housing,208,3,5,8,BUNDABERG,BUNDABERG
4670,2,DUPLEX,11/06/2019,21/06/2019,24/06/2019,Public Housing,208,10,3,13,BUNDABERG,BUNDABERG
4670,1,APARTMENT,2/01/2019,11/01/2019,11/01/2019,Public Housing,208,9,0,9,BUNDABERG,BUNDABERG
4670,1,APARTMENT,27/07/2018,6/08/2018,15/08/2018,Public Housing,208,10,9,19,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,22/05/2019,23/05/2019,24/05/2019,Public Housing,208,1,1,2,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,14/12/2018,2/01/2019,2/01/2019,Aboriginal and Torres Strait Islander Housing,208,19,0,19,BUNDABERG,BUNDABERG
4670,2,DUAL OCCUPANCY,1/02/2019,8/02/2019,12/02/2019,Aboriginal and Torres Strait Islander Housing,208,7,4,11,BUNDABERG,BUNDABERG
4670,4,DETACHED HOUSE,5/12/2018,20/12/2018,2/01/2019,Aboriginal and Torres Strait Islander Housing,208,15,13,28,BUNDABERG,BUNDABERG
4670,4,DETACHED HOUSE,7/01/2019,9/01/2019,10/01/2019,Aboriginal and Torres Strait Islander Housing,208,2,1,3,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,21/12/2018,11/01/2019,16/01/2019,Aboriginal and Torres Strait Islander Housing,208,21,5,26,BUNDABERG,BUNDABERG
4670,3,DETACHED HOUSE,19/06/2019,27/06/2019,28/06/2019,Aboriginal and Torres Strait Islander Housing,208,8,1,9,BUNDABERG,BUNDABERG
4670,4,DETACHED HOUSE,29/11/2018,30/11/2018,30/11/2018,Public Housing,208,1,0,1,BUNDABERG,BUNDABERG
4575,1,SENIOR UNIT,8/02/2019,15/02/2019,6/03/2019,Public Housing,205,7,19,26,SUNSHINE COAST,KAWANA
4575,1,APARTMENT,27/05/2019,3/06/2019,17/06/2019,Public Housing,205,7,14,21,SUNSHINE COAST,KAWANA
4285,2,DETACHED HOUSE,16/08/2018,11/09/2018,14/09/2018,Public Housing,102,26,3,29,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,26/11/2018,7/12/2018,11/12/2018,Public Housing,102,11,4,15,SCENIC RIM,SCENIC RIM
4285,1,SENIOR UNIT,6/08/2018,21/08/2018,29/08/2018,Public Housing,102,15,8,23,SCENIC RIM,SCENIC RIM
4285,1,SENIOR UNIT,5/07/2018,19/07/2018,23/07/2018,Public Housing,102,14,4,18,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,18/07/2018,14/08/2018,30/08/2018,Public Housing,102,27,16,43,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,25/10/2018,19/11/2018,23/11/2018,Public Housing,102,25,4,29,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,25/02/2019,8/03/2019,2/04/2019,Public Housing,102,11,25,36,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,10/07/2018,14/08/2018,17/08/2018,Public Housing,102,35,3,38,SCENIC RIM,SCENIC RIM
4285,3,ATTACHED HOUSING,31/08/2018,7/09/2018,18/09/2018,Public Housing,102,7,11,18,SCENIC RIM,SCENIC RIM
4285,1,APARTMENT,10/06/2019,19/06/2019,24/06/2019,Public Housing,102,9,5,14,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,20/11/2018,3/12/2018,2/01/2019,Public Housing,102,13,30,43,SCENIC RIM,SCENIC RIM
4285,4,DETACHED HOUSE,3/01/2019,5/02/2019,6/02/2019,Public Housing,102,33,1,34,SCENIC RIM,SCENIC RIM
4285,2,APARTMENT,13/12/2018,18/12/2018,21/12/2018,Public Housing,102,5,3,8,SCENIC RIM,SCENIC RIM
4285,2,APARTMENT,14/01/2019,16/01/2019,1/02/2019,Public Housing,102,2,16,18,SCENIC RIM,SCENIC RIM
4285,2,APARTMENT,2/01/2019,14/01/2019,14/01/2019,Public Housing,102,12,0,12,SCENIC RIM,SCENIC RIM
4285,3,DETACHED HOUSE,19/11/2018,3/12/2018,4/12/2018,Public Housing,102,14,1,15,SCENIC RIM,SCENIC RIM
4285,1,SENIOR UNIT,18/03/2019,22/03/2019,26/03/2019,Public Housing,102,4,4,8,SCENIC RIM,SCENIC RIM
4510,3,DETACHED HOUSE,24/08/2018,7/09/2018,11/09/2018,Public Housing,103,14,4,18,MORETON BAY,PUMICESTONE
4205,3,DETACHED HOUSE,24/10/2018,20/11/2018,23/11/2018,Public Housing,101,27,3,30,LOGAN,WATERFORD
4205,3,DETACHED HOUSE,3/07/2018,19/07/2018,30/07/2018,Public Housing,101,16,11,27,LOGAN,WATERFORD
4205,3,DETACHED HOUSE,24/07/2018,7/08/2018,17/08/2018,Public Housing,101,14,10,24,LOGAN,WATERFORD
4205,3,DETACHED HOUSE,1/03/2019,4/03/2019,8/04/2019,Public Housing,101,3,35,38,LOGAN,WATERFORD
4205,4,DETACHED HOUSE,4/03/2019,19/03/2019,2/04/2019,Public Housing,101,15,14,29,LOGAN,WATERFORD
4205,2,DETACHED HOUSE,1/02/2019,14/02/2019,19/02/2019,Public Housing,101,13,5,18,LOGAN,WATERFORD
4205,3,DETACHED HOUSE,25/07/2018,14/08/2018,27/08/2018,Aboriginal and Torres Strait Islander Housing,101,20,13,33,LOGAN,WATERFORD
4670,3,DETACHED HOUSE,12/04/2019,3/05/2019,3/05/2019,Public Housing,208,21,0,21,BUNDABERG,BURNETT
4670,3,DETACHED HOUSE,19/11/2018,30/11/2018,4/12/2018,Public Housing,208,11,4,15,BUNDABERG,BURNETT
4670,4,DETACHED HOUSE,6/12/2018,17/12/2018,19/12/2018,Public Housing,208,11,2,13,BUNDABERG,BURNETT
4670,3,DETACHED HOUSE,25/02/2019,6/03/2019,8/03/2019,Public Housing,208,9,2,11,BUNDABERG,BURNETT
4670,2,DUPLEX,24/04/2019,3/05/2019,7/05/2019,Public Housing,208,9,4,13,BUNDABERG,BURNETT
4216,1,SENIOR UNIT,29/03/2019,5/04/2019,29/04/2019,Public Housing,204,7,24,31,GOLD COAST,BONNEY
4216,1,SENIOR UNIT,22/08/2018,4/09/2018,14/09/2018,Public Housing,204,13,10,23,GOLD COAST,BONNEY
4216,1,SENIOR UNIT,26/07/2018,2/08/2018,17/08/2018,Public Housing,204,7,15,22,GOLD COAST,BONNEY
4216,1,APARTMENT,2/05/2019,15/05/2019,4/06/2019,Public Housing,204,13,20,33,GOLD COAST,BONNEY
4216,1,SENIOR UNIT,3/07/2018,10/07/2018,12/07/2018,Public Housing,204,7,2,9,GOLD COAST,BROADWATER
4216,1,SENIOR UNIT,12/06/2018,22/06/2018,11/07/2018,Public Housing,204,10,19,29,GOLD COAST,BROADWATER
4216,2,ATTACHED HOUSING,28/02/2019,11/03/2019,16/04/2019,Public Housing,204,11,36,47,GOLD COAST,BONNEY
4621,3,DETACHED HOUSE,11/02/2019,20/02/2019,21/02/2019,Public Housing,208,9,1,10,NORTH BURNETT,CALLIDE
4621,2,DUPLEX,14/01/2019,23/01/2019,30/01/2019,Public Housing,208,9,7,16,NORTH BURNETT,CALLIDE
4159,3,DETACHED HOUSE,12/10/2018,31/10/2018,5/11/2018,Public Housing,106,19,5,24,REDLAND,OODGEROO
4159,3,DETACHED HOUSE,7/01/2019,5/02/2019,7/02/2019,Public Housing,106,29,2,31,REDLAND,OODGEROO
4159,3,DETACHED HOUSE,19/11/2018,10/12/2018,12/12/2018,Public Housing,106,21,2,23,REDLAND,OODGEROO
4159,1,SENIOR UNIT,15/06/2018,3/07/2018,16/07/2018,Public Housing,106,18,13,31,REDLAND,CAPALABA
4159,1,SENIOR UNIT,29/08/2018,18/09/2018,28/09/2018,Public Housing,106,20,10,30,REDLAND,CAPALABA
4159,1,SENIOR UNIT,14/08/2018,5/09/2018,13/09/2018,Public Housing,106,22,8,30,REDLAND,CAPALABA
4159,1,SENIOR UNIT,5/10/2018,19/10/2018,23/10/2018,Public Housing,106,14,4,18,REDLAND,CAPALABA
4159,2,DUPLEX,3/07/2018,25/07/2018,23/08/2018,Public Housing,106,22,29,51,REDLAND,CAPALABA
4159,3,DETACHED HOUSE,3/12/2018,19/12/2018,2/01/2019,Public Housing,106,16,14,30,REDLAND,CAPALABA
4715,3,DETACHED HOUSE,4/09/2018,28/11/2018,1/02/2019,Public Housing,206,85,65,150,BANANA,CALLIDE
4715,3,DETACHED HOUSE,1/11/2017,14/12/2017,13/08/2018,Public Housing,206,43,242,285,BANANA,CALLIDE
4715,3,DETACHED HOUSE,5/04/2019,17/04/2019,1/05/2019,Public Housing,206,12,14,26,BANANA,CALLIDE
4715,3,DETACHED HOUSE,17/05/2018,12/07/2018,17/07/2018,Public Housing,206,56,5,61,BANANA,CALLIDE
4715,3,DETACHED HOUSE,16/01/2019,22/02/2019,28/02/2019,Public Housing,206,37,6,43,BANANA,CALLIDE
4715,3,DETACHED HOUSE,1/11/2017,14/12/2017,16/08/2018,Public Housing,206,43,245,288,BANANA,CALLIDE
4715,3,DETACHED HOUSE,12/11/2017,22/03/2018,6/08/2018,Public Housing,206,130,137,267,BANANA,CALLIDE
4715,3,DETACHED HOUSE,1/11/2017,14/12/2017,20/12/2018,Public Housing,206,43,371,414,BANANA,CALLIDE
4715,3,DETACHED HOUSE,1/11/2017,14/12/2017,16/08/2018,Public Housing,206,43,245,288,BANANA,CALLIDE
4715,3,DETACHED HOUSE,15/01/2019,15/03/2019,19/03/2019,Public Housing,206,59,4,63,BANANA,CALLIDE
4715,3,DETACHED HOUSE,18/09/2017,17/11/2017,20/08/2018,Public Housing,206,60,276,336,BANANA,CALLIDE
4715,3,DETACHED HOUSE,14/02/2019,15/03/2019,26/03/2019,Public Housing,206,29,11,40,BANANA,CALLIDE
4715,3,DETACHED HOUSE,12/11/2017,14/12/2017,8/01/2019,Public Housing,206,32,390,422,BANANA,CALLIDE
